title,body,rating,review_date,source,curated,reviewer_name,reviewer_email,product_id,product_handle,reply,reply_date,picture_urls,ip_address,location,metaobject_handle
Dad loved it,He talked about it for days afterwards.,5,2025-12-01 07:15:00 UTC,wizard,ok,Sara J.,sara.j@gmail.com,15513203048772,golf-grill-kit,,,https://media.discordapp.net/attachments/1487892936598491226/1488557167823818822/image.png?ex=69cd3664&is=69cbe4e4&hm=5e1ea84009bc5c318214da40b72926d649c3c82c690ac10f04d2ec2183334391&=&format=webp&quality=lossless,,,review-001afaaa-0501-4f9e-ad21-d6981048e4d1
Quick delivery,Arrived quickly and looked exactly like the picture. Happy!,5,2025-12-20 14:00:00 UTC,wizard,ok,Lena M.,lena.m@gmail.com,15513203048772,golf-grill-kit,,,,,,review-b74de3fa-0a40-43fb-b645-024eac1fcdd6
Good but delivery took a while,Delivery took a while but the product itself is good. No more worrying about wire bristles in the food.,4,2026-03-19 09:28:44 UTC,wizard,ok,Patrick L.,odhneraxel@gmail.com,15536325427524,elektrisk-grillborste,,,https://cdn-pri.vitals.app/phrev/97420607806/204736588-1775420079.3415.jpg,,,review-cef124bc-72ad-4910-b91a-1c52cb98e140
Switched straight after the recall,Read about the Weber recall in February and binned the old brush the same day. Ordered this one and it arrived in three days.,5,2026-04-02 08:44:58 UTC,wizard,ok,Steve M.,odhneraxel@gmail.com,15536325427524,elektrisk-grillborste,,,https://cdn-pri.vitals.app/phrev/97420607806/201363063-1771300668.979.jpg,,,review-4bccfd44-d0a9-4f36-a31a-88a9e3f88b05
Cheaper in the long run,Compared it to buying two wire brushes a year for five years and that comes out more. This one's safer and lasts longer.,5,2026-04-15 06:22:56 UTC,wizard,ok,Daniel R.,odhneraxel@gmail.com,15536325427524,elektrisk-grillborste,,,,,,review-8def6d4a-20a6-4e8c-99f1-ad7c1af2da69
Works on the Napoleon Prestige,Have a Napoleon Prestige and wondered if it would work. Worked a treat and no scratched grates.,5,2026-04-22 14:42:09 UTC,wizard,ok,Fred A.,odhneraxel@gmail.com,15536325427524,elektrisk-grillborste,,,,,,review-5ee36468-c898-4e53-a5bf-898fe2de7497
Bought it after the TV story,Saw the story about Harriet on TV and jumped online and ordered the same night.,5,2026-04-08 17:11:27 UTC,wizard,ok,Gary E.,odhneraxel@gmail.com,15536325427524,elektrisk-grillborste,,,,,,review-a9a0577c-c8de-444e-b1fe-7948c24b758b
One minute and done,Takes about a minute and a half to clean the grates. That's all I need to know.,5,2026-04-16 12:22:18 UTC,wizard,ok,Martin B.,odhneraxel@gmail.com,15536325427524,elektrisk-grillborste,,,,,,review-7867e293-5bb7-4f2e-82e0-935437cee227
A bit awkward on the angle,A bit awkward getting the angle on the grates at first but you get the hang of it. The grates are clean and that's the main thing.,3,2026-04-04 11:11:22 UTC,wizard,ok,Barry E.,odhneraxel@gmail.com,15536325427524,elektrisk-grillborste,,,,,,review-ba783da9-81a3-4551-9d4b-c3d009168a7a
My arms thank me,My arms always ached after a proper clean. Now I do it in a minute.,5,2026-04-21 15:32:09 UTC,wizard,ok,Bert L.,odhneraxel@gmail.com,15536325427524,elektrisk-grillborste,,,,,,review-e3e4c25d-aa1b-4f6f-a779-22c7e115301c
The wife was right,My wife read about Harriet Johnson and insisted we switch. She was right.,5,2026-03-10 06:34:56 UTC,wizard,ok,Gus W.,odhneraxel@gmail.com,15536325427524,elektrisk-grillborste,,,,,,review-9c60cd10-ca5e-45a6-955d-86fb7d6df2cc
Neighbour bought one a week later,The neighbour asked how the grates looked so clean before the long weekend. He bought one a week later.,5,2026-04-20 14:02:38 UTC,wizard,ok,Steve E.,odhneraxel@gmail.com,15536325427524,elektrisk-grillborste,,,,,,review-323ced6d-cfa6-49ff-aea6-d73961a72634
Good summer buy,Tested it on filthy grates and it went well. Going to use it all summer.,4,2025-06-02 09:33:44 UTC,wizard,ok,Victor H.,odhneraxel@gmail.com,15536325427524,elektrisk-grillborste,,,,,,review-d5b3bfc9-5c4e-4f54-a87f-76deb9a399c3
Impressed from the first use,Tried it three times now. The grates are cleaner than they've ever been with a regular brush.,5,2025-07-01 12:29:56 UTC,wizard,ok,Jack F.,odhneraxel@gmail.com,15536325427524,elektrisk-grillborste,,,,,,review-68412786-0226-4ad4-89c3-66696aa33313
,good,5,2026-04-23 12:39:13 UTC,web,ok,Axel Odhner,axelodhner.business@gmail.com,,,,,,,,review-af1e934e-5aad-46c1-8ebd-ca8dcf0911ef
The wife laughed till she cried,She had no idea what she was getting and her reaction was priceless.,5,2026-03-09 07:44:00 UTC,wizard,ok,Simon B.,odhneraxel@gmail.com,15549036495172,forklade-masterkock,,,,,,review-8cfffade-0fee-41b8-be3a-497019e5053b
Highlight of the night,All the guests agreed the apron was the funniest thing at the whole party.,5,2026-03-19 15:22:00 UTC,wizard,ok,Phillip K.,odhneraxel@gmail.com,15549036495172,forklade-masterkock,,,,,,review-f25fb415-83c7-41b9-9795-35b7aed1f7bc
My mate laughed for five minutes,Gave it as a present and he laughed till he had tears in his eyes.,5,2026-03-29 16:05:00 UTC,wizard,ok,Chris P.,odhneraxel@gmail.com,15549036495172,forklade-masterkock,,,,,,review-513f5fe8-00ab-46e9-8098-d2a75a0d269a
Perfect for the bloke who takes himself too seriously,Perfect for the mate who's always way too serious at the BBQ.,5,2026-04-04 08:55:00 UTC,wizard,ok,Henry O.,odhneraxel@gmail.com,15549036495172,forklade-masterkock,,,,,,review-43130876-3baf-4a65-9596-04c1def85c59
Guaranteed laughs,Guarantee everyone laughs when they see it.,5,2026-04-14 08:25:00 UTC,wizard,ok,John M.,odhneraxel@gmail.com,15549036495172,forklade-masterkock,,,,,,review-6e7e17a2-202b-4b6a-aa13-4ad4c65b7371
Everyone wants to borrow it,Now everyone wants to borrow my apron for their own BBQs.,5,2026-04-16 09:10:00 UTC,wizard,ok,Thomas K.,odhneraxel@gmail.com,15549036495172,forklade-masterkock,,,,,,review-91034c35-3aeb-40d1-b36b-548e12efce4d
Safe bet as a present,"If you don't know what to get the BBQ lover in your life, get this.",5,2026-04-22 07:20:00 UTC,wizard,ok,Andrew K.,odhneraxel@gmail.com,15549036495172,forklade-masterkock,,,,,,review-6a6a6beb-fe55-4929-9bea-dc69ad794f22
The whole footy team laughed,Brought it along to the team BBQ and it was the funniest part of the night.,5,2026-04-23 15:05:00 UTC,wizard,ok,Gary P.,odhneraxel@gmail.com,15549036495172,forklade-masterkock,,,,,,review-0114f9a8-e2e1-4f02-8fb4-946e2063ea25
Fits well and looks funny,Good fit and a funny design.,4,2026-04-27 06:20:00 UTC,wizard,ok,Henry C.,odhneraxel@gmail.com,15549036495172,forklade-masterkock,,,,,,review-a78aa7c4-e46c-467b-bf24-c29f942827b9
A must for every BBQ master,Anyone who loves a BBQ and a laugh needs one of these.,5,2026-04-28 07:00:00 UTC,wizard,ok,Carl J.,odhneraxel@gmail.com,15549036495172,forklade-masterkock,,,,,,review-46fa5956-557f-41cf-a898-005857891b7a
,"Bloody hell it's good! Was dreading scrubbing down the BBQ after its winter break, but it was a breeze! 🤩",5,2026-06-16 14:52:37 UTC,new-rre-flow,ok,Karen P.,karin.pellbrant@gmail.com,15537598988612,borst-huvud,,,,213.21.121.9,,review-552ec87e-ba2a-415d-a5e3-e5f976fed4a5
Surprisingly practical,Easy to fill and easy to turn while the food cooks. Exactly what we needed.,5,2025-10-28 23:00:00 UTC,wizard,ok,Caroline C.,odhneraxel@gmail.com,15290956054852,roterande-grillkorg-i-rostfritt-stal-perfekt-for-gronsaker-kott-tillbehor,,,,,,review-1f0af3bc-f535-4793-8062-95bcd3d3f67f
